ID,Ag(wt%),Al(wt%),Be(wt%),Ce(wt%),Cr(wt%),Cu(wt%),Fe(wt%),Li(wt%),Mg(wt%),Mn(wt%),Ni(wt%),Re(wt%),Si(wt%),Sn(wt%),Ti(wt%),V(wt%),Zn(wt%),Zr(wt%),ST1,TIME1,ST2,TIME2,ST3,TIME3,Cold_Deformation_percent,First_Aging_Temp_C,First_Aging_Time_h,Second_Aging_Temp_C,Second_Aging_Time_h,Third_Aging_Temp_C,Third_Aging_Time_h,Processing_Description,UTS(MPa)
650,0.0,89.23,0.0,0.0,0.21,1.71,0.36,0.0,2.61,0.01,0.0,0.0,0.02,0.0,0.01,0.0,5.84,0.0,475,90,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,670.0
651,0.0,89.6,0.0,0.0,0.19,1.8,0.0,0.0,2.62,0.0,0.0,0.0,0.02,0.0,0.01,0.0,5.76,0.0,475,90,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,660.0
652,0.0,93.17,0.0,0.0,0.0,4.5,0.2,0.0,1.5,0.55,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,535,35,0,0,0,0,2.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 535℃ for 35.0min. the second heat treatment is Cold rolling at 20℃ with 2.0% reduction.,460.0
653,0.0,93.87,0.0,0.0,0.0,4.0,0.05,0.0,1.5,0.55,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,535,35,0,0,0,0,2.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 535℃ for 35.0min. the second heat treatment is Cold rolling at 20℃ with 2.0% reduction.,435.0
654,0.0,91.625,0.0,0.0,0.1,0.2,0.2,0.0,2.5,0.275,0.0,0.0,0.175,0.0,0.15,0.0,4.6,0.175,475,120,0,0,0,0,1.5,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,485.0
655,0.0,92.225,0.0,0.0,0.175,0.1,0.2,0.0,2.8,0.25,0.0,0.0,0.15,0.0,0.1,0.0,4.0,0.0,475,120,0,0,0,0,1.5,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,480.0
656,0.0,93.395,0.0,0.0,0.175,0.0,0.15,0.0,1.2,0.3,0.0,0.0,0.175,0.0,0.105,0.0,4.5,0.0,475,120,0,0,0,0,1.5,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,410.0
657,0.0,88.365,0.0,0.0,0.0,1.0,0.075,0.0,2.5,0.0,0.0,0.0,0.06,0.0,0.0,0.0,8.0,0.0,475,120,0,0,0,0,1.5,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,683.0
658,0.0,88.415,0.0,0.0,0.0,0.95,0.075,0.0,2.5,0.0,0.0,0.0,0.06,0.0,0.0,0.0,8.0,0.0,475,120,0,0,0,0,1.5,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,650.0
659,0.0,94.1,0.0,0.0,0.0,4.0,0.2,0.0,1.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,475,120,0,0,0,0,1.5,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,600.0
660,0.0,87.811,0.0,0.0,0.19,1.48,0.009,0.0,2.74,0.0,0.0,0.0,0.01,0.0,0.02,0.0,7.74,0.0,475,120,0,0,0,0,1.5,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,654.0
661,0.0,88.441,0.0,0.0,0.19,1.56,0.009,0.0,2.81,0.0,0.0,0.0,0.01,0.0,0.02,0.0,6.96,0.0,475,120,0,0,0,0,1.5,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,627.0
662,0.0,90.444,0.0,0.0,0.19,1.54,0.007,0.0,2.2,0.0,0.0,0.0,0.009,0.0,0.02,0.0,5.59,0.0,475,120,0,0,0,0,1.5,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,551.0
663,0.0,87.622,0.0,0.0,0.19,1.55,0.02,0.0,2.76,0.0,0.0,0.0,0.008,0.0,0.01,0.0,7.84,0.0,475,120,0,0,0,0,1.5,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,643.0
664,0.0,84.34,0.0,0.0,0.0,1.9,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.16,470,60,0,0,0,0,0.0,140,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 140.0℃ for 8.0 hours.,818.0
665,0.0,82.36,0.0,0.0,0.17,1.28,0.0,0.0,3.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,12.82,0.0,470,60,0,0,0,0,0.0,140,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 140.0℃ for 8.0 hours.,817.0
666,0.0,85.11,0.0,0.0,0.0,1.41,0.0,0.0,2.48,0.0,0.0,0.17,0.0,0.0,0.0,0.0,10.66,0.17,470,60,0,0,0,0,0.0,140,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 140.0℃ for 8.0 hours.,774.0
667,0.0,82.82,0.0,0.0,0.2,1.3,0.0,0.0,3.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,470,60,0,0,0,0,0.0,140,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 140.0℃ for 8.0 hours.,770.0
668,0.0,87.25,0.0,0.0,0.2,1.6,0.0,0.0,2.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.2,470,60,0,0,0,0,0.0,140,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 140.0℃ for 8.0 hours.,755.0
669,0.0,86.6,0.0,0.0,0.0,2.2,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,470,60,0,0,0,0,0.0,140,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 140.0℃ for 8.0 hours.,754.0
670,0.0,87.2,0.0,0.0,0.0,2.36,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31,0.12,470,60,0,0,0,0,0.0,140,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 140.0℃ for 8.0 hours.,723.0
671,0.0,89.65,0.0,0.0,0.0,2.25,0.08,0.0,1.96,0.0,0.0,0.0,0.02,0.0,0.0,0.0,5.97,0.07,470,60,0,0,0,0,0.0,140,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 140.0℃ for 8.0 hours.,483.0
672,0.0,88.732,0.0,0.0,0.0,1.64,0.072,0.0,1.59,0.0,0.0,0.0,0.026,0.0,0.0,0.0,7.8,0.14,470,120,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,574.0
673,0.0,89.504,0.0,0.0,0.0,0.768,0.071,0.0,1.58,0.0,0.0,0.0,0.035,0.0,0.0,0.0,7.9,0.142,470,120,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,571.0
674,0.0,90.369,0.0,0.0,0.0,0.003,0.068,0.0,1.57,0.0,0.0,0.0,0.031,0.0,0.0,0.0,7.82,0.139,470,80,0,0,0,0,0.0,120,6.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 80.0min. the second heat treatment is Aging at 120.0℃ for 6.0 hours.,563.0
675,0.0,90.369,0.0,0.0,0.0,0.003,0.068,0.0,1.57,0.0,0.0,0.0,0.031,0.0,0.0,0.0,7.82,0.139,470,80,0,0,0,0,0.0,120,22.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 80.0min. the second heat treatment is Aging at 120.0℃ for 22.0 hours.,595.0
676,0.0,90.369,0.0,0.0,0.0,0.003,0.068,0.0,1.57,0.0,0.0,0.0,0.031,0.0,0.0,0.0,7.82,0.139,470,80,0,0,0,0,0.0,120,48.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 80.0min. the second heat treatment is Aging at 120.0℃ for 48.0 hours.,588.0
677,0.0,90.369,0.0,0.0,0.0,0.003,0.068,0.0,1.57,0.0,0.0,0.0,0.031,0.0,0.0,0.0,7.82,0.139,470,80,0,0,0,0,0.0,115,7.0,160,2.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 80.0min. the second heat treatment is Aging at 115.0℃ for 7.0 hours.,568.0
678,0.0,90.369,0.0,0.0,0.0,0.003,0.068,0.0,1.57,0.0,0.0,0.0,0.031,0.0,0.0,0.0,7.82,0.139,470,80,0,0,0,0,0.0,115,7.0,160,12.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 80.0min. the second heat treatment is Aging at 115.0℃ for 7.0 hours.,532.0
679,0.0,90.369,0.0,0.0,0.0,0.003,0.068,0.0,1.57,0.0,0.0,0.0,0.031,0.0,0.0,0.0,7.82,0.139,470,80,0,0,0,0,0.0,115,7.0,160,24.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 80.0min. the second heat treatment is Aging at 115.0℃ for 7.0 hours.,512.0
680,0.0,90.369,0.0,0.0,0.0,0.003,0.068,0.0,1.57,0.0,0.0,0.0,0.031,0.0,0.0,0.0,7.82,0.139,470,80,0,0,0,0,0.0,115,7.0,160,36.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 80.0min. the second heat treatment is Aging at 115.0℃ for 7.0 hours.,493.0
681,0.0,90.369,0.0,0.0,0.0,0.003,0.068,0.0,1.57,0.0,0.0,0.0,0.031,0.0,0.0,0.0,7.82,0.139,470,80,0,0,0,0,0.0,120,22.0,180,1.0,120,22.0,the first heat treatment is Solution treatment at 470℃ for 80.0min. the second heat treatment is Aging at 120.0℃ for 22.0 hours.,583.0
682,0.0,90.369,0.0,0.0,0.0,0.003,0.068,0.0,1.57,0.0,0.0,0.0,0.031,0.0,0.0,0.0,7.82,0.139,470,80,0,0,0,0,0.0,120,22.0,180,2.0,120,22.0,the first heat treatment is Solution treatment at 470℃ for 80.0min. the second heat treatment is Aging at 120.0℃ for 22.0 hours.,563.0
683,0.0,89.25,0.0,0.0,0.0,1.4,0.02,0.0,1.7,0.0,0.0,0.0,0.01,0.0,0.0,0.0,7.5,0.12,475,120,0,0,0,0,0.0,120,6.0,160,8.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 120.0℃ for 6.0 hours.,525.0
684,0.0,89.32000000000001,0.0,0.0,0.0,1.4,0.05,0.0,1.6,0.0,0.0,0.0,0.02,0.0,0.0,0.0,7.5,0.11,475,120,0,0,0,0,1.5,120,6.0,160,8.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 120.0℃ for 6.0 hours.,517.0
685,0.0,85.4,0.0,0.0,0.0,1.36,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.57,0.0,465,60,485,60,0,0,0.0,120,18.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 1h. the second heat treatment is Solution treatment at 485℃ for 1h. the third heat treatment is Aging at 120.0℃ for 18.0 hours.,814.0
686,0.0,85.07,0.0,0.0,0.0,1.7,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78,0.0,465,60,485,60,0,0,0.0,120,20.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 1h. the second heat treatment is Solution treatment at 485℃ for 1h. the third heat treatment is Aging at 120.0℃ for 20.0 hours.,812.0
687,0.0,85.66,0.0,0.0,0.0,1.93,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.39,0.0,465,60,485,60,0,0,0.0,120,20.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 1h. the second heat treatment is Solution treatment at 485℃ for 1h. the third heat treatment is Aging at 120.0℃ for 20.0 hours.,805.0
688,0.0,84.77,0.0,0.0,0.0,1.95,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63,0.0,465,60,485,60,0,0,0.0,120,18.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 1h. the second heat treatment is Solution treatment at 485℃ for 1h. the third heat treatment is Aging at 120.0℃ for 18.0 hours.,797.0
689,0.0,93.665,0.0,0.0,0.0,4.1,0.075,0.0,1.5,0.6,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,465,90,0,0,0,0,0.0,94,8.0,140,10.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 90.0min. the second heat treatment is Aging at 94.0℃ for 8.0 hours.,476.0
690,0.0,93.08,0.0,0.0,0.1,4.1,0.12,0.0,1.5,0.6,0.0,0.0,0.1,0.0,0.15,0.0,0.25,0.0,465,90,0,0,0,0,0.0,94,8.0,140,10.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 90.0min. the second heat treatment is Aging at 94.0℃ for 8.0 hours.,475.0
691,0.0,93.32,0.0,0.0,0.05,4.2,0.12,0.0,1.4,0.6,0.0,0.0,0.06,0.0,0.1,0.0,0.15,0.0,465,90,0,0,0,0,0.0,94,8.0,140,10.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 90.0min. the second heat treatment is Aging at 94.0℃ for 8.0 hours.,434.0
692,0.0,92.8,0.0,0.0,0.1,4.4,0.2,0.0,1.5,0.6,0.0,0.0,0.25,0.0,0.15,0.0,0.0,0.0,465,90,0,0,0,0,0.0,94,8.0,140,10.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 90.0min. the second heat treatment is Aging at 94.0℃ for 8.0 hours.,428.0
693,0.0,87.372,0.0,0.0,0.004,2.42,0.096,0.0,1.98,0.004,0.0,0.0,0.08,0.0,0.014,0.0,7.91,0.12,475,40,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,704.0
694,0.0,87.372,0.0,0.0,0.004,2.42,0.096,0.0,1.98,0.004,0.0,0.0,0.08,0.0,0.014,0.0,7.91,0.12,475,40,0,0,0,0,0.0,120,8.0,150,16.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 8.0 hours.,625.0
695,0.0,87.372,0.0,0.0,0.004,2.42,0.096,0.0,1.98,0.004,0.0,0.0,0.08,0.0,0.014,0.0,7.91,0.12,475,40,0,0,0,0,0.0,120,24.0,160,0.5,120,24.0,the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,732.0
696,0.0,88.87,0.0,0.0,0.2,1.9,0.19,0.0,2.8,0.03,0.0,0.0,0.09,0.0,0.02,0.0,5.9,0.0,475,120,0,0,0,0,1.5,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,608.0
697,0.0,88.53,0.0,0.0,0.0,1.42,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,470,60,0,0,0,0,0.0,120,3.0,165,4.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,624.0
698,0.0,88.47,0.0,0.0,0.0,1.96,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71,0.0,470,60,0,0,0,0,0.0,120,3.0,165,4.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,602.0
699,0.0,89.63,0.0,0.0,0.0,1.73,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07,0.0,470,60,0,0,0,0,0.0,120,3.0,165,4.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,602.0
700,0.0,89.28999999999999,0.0,0.0,0.0,1.64,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,0.0,470,60,0,0,0,0,0.0,120,3.0,165,4.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,598.0
701,0.0,89.51,0.0,0.0,0.0,1.73,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24,0.0,470,60,0,0,0,0,0.0,120,3.0,165,4.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,598.0
702,0.0,90.1,0.0,0.0,0.0,1.75,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,470,60,0,0,0,0,0.0,120,3.0,165,4.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,596.0
703,0.0,89.2,0.0,0.0,0.0,2.07,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,0.0,470,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,595.0
704,0.0,90.2,0.0,0.0,0.0,1.96,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,470,60,0,0,0,0,0.0,120,3.0,165,4.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,583.0
705,0.0,90.59,0.0,0.0,0.0,1.52,0.0,0.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.0,470,60,0,0,0,0,0.0,120,3.0,165,4.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,581.0
706,0.0,91.14,0.0,0.0,0.0,2.04,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,0.0,470,60,0,0,0,0,0.0,120,3.0,165,4.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,563.0
707,0.0,91.16,0.0,0.0,0.0,1.42,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,470,60,0,0,0,0,0.0,120,3.0,165,4.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,559.0
708,0.0,97.88,0.0,0.0,0.06,0.24,0.22,0.0,1.01,0.02,0.0,0.0,0.56,0.0,0.0,0.0,0.01,0.0,530,240,0,0,0,0,0.0,175,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 4h. the second heat treatment is Aging at 175.0℃ for 8.0 hours.,287.7
709,0.0,87.69,0.0,0.0,0.0,1.7,0.075,0.0,2.25,0.0,0.0,0.0,0.06,0.0,0.0,0.0,8.1,0.125,475,90,0,0,0,0,2.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 2.0% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,665.0
710,0.0,89.39,0.0,0.0,0.0,1.9,0.075,0.0,2.25,0.0,0.0,0.0,0.06,0.0,0.0,0.0,6.2,0.125,475,90,0,0,0,0,2.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 2.0% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,644.0
711,0.0,87.69,0.0,0.0,0.0,1.7,0.075,0.0,2.25,0.0,0.0,0.0,0.06,0.0,0.0,0.0,8.1,0.125,475,90,0,0,0,0,0.0,120,24.0,165,12.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,561.0
712,0.0,87.69,0.0,0.0,0.0,1.7,0.075,0.0,2.25,0.0,0.0,0.0,0.06,0.0,0.0,0.0,8.1,0.125,475,90,0,0,0,0,0.0,120,24.0,165,24.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,535.0
713,0.0,87.69,0.0,0.0,0.0,1.7,0.075,0.0,2.25,0.0,0.0,0.0,0.06,0.0,0.0,0.0,8.1,0.125,475,90,0,0,0,0,0.0,120,24.0,165,39.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,498.0
714,0.0,87.69,0.0,0.0,0.0,1.7,0.075,0.0,2.25,0.0,0.0,0.0,0.06,0.0,0.0,0.0,8.1,0.125,475,90,0,0,0,0,0.0,170,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Aging at 170.0℃ for 24.0 hours.,500.0
715,0.0,87.69,0.0,0.0,0.0,1.7,0.075,0.0,2.25,0.0,0.0,0.0,0.06,0.0,0.0,0.0,8.1,0.125,475,90,0,0,0,0,0.0,160,48.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Aging at 160.0℃ for 48.0 hours.,481.0
716,0.0,92.07,0.0,0.0,0.0,4.77,0.12,0.0,1.75,1.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.13,496,60,0,0,0,0,1.5,190,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 496℃ for 1h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 190.0℃ for 8.0 hours.,588.0
717,0.0,94.27,0.0,0.0,0.0,3.96,0.06,0.0,1.48,0.05,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.14,496,60,0,0,0,0,1.5,190,6.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 496℃ for 1h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 190.0℃ for 6.0 hours.,507.0
718,0.0,89.71000000000001,0.0,0.0,0.2,1.99,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,0.0,470,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,582.0
719,0.0,89.71000000000001,0.0,0.0,0.2,1.99,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,0.0,470,60,0,0,0,0,0.0,120,24.0,160,30.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,526.0
720,0.0,89.71000000000001,0.0,0.0,0.2,1.99,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,0.0,470,60,0,0,0,0,0.0,120,24.0,200,0.166,120,24.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,573.0
721,0.0,89.71000000000001,0.0,0.0,0.2,1.99,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,0.0,470,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,478.0
722,0.0,89.59,0.0,0.0,0.0,2.05,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.11,470,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,595.0
723,0.0,89.59,0.0,0.0,0.0,2.05,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.11,40,60,0,0,0,0,0.0,120,6.0,168,3.0,0,0.0,the first heat treatment is Solution treatment at 40℃ for 1h. the second heat treatment is Aging at 120.0℃ for 6.0 hours.,612.0
724,0.0,89.59,0.0,0.0,0.0,2.05,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.11,470,60,0,0,0,0,0.0,120,24.0,160,30.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,541.0
725,0.0,89.59,0.0,0.0,0.0,2.05,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.11,470,60,0,0,0,0,0.0,120,24.0,200,0.166,120,24.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,604.0
726,0.0,89.59,0.0,0.0,0.0,2.05,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.11,470,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,560.0
727,0.0,89.59,0.0,0.0,0.0,2.05,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.11,470,60,0,0,0,0,0.0,120,6.0,168,3.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 6.0 hours.,586.0
